Año de Elección,Votación Presidencial,Candidato (a),Región,Provincia,Cargo,Electo(a),Fecha de Elección,Fin de Período,Id Región,Inicio de Período,Nombre Provincia,Partido,Sigla Partido,Tipo de Elección,Votos Totales
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DE LOS LAGOS,43,PRESIDENTE,,1999-12-12,2006,10,2000,PALENA,,,PRESIDENCIAL,132
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DE LOS LAGOS,43,PRESIDENTE,,1999-12-12,2006,10,2000,PALENA,COMUNISTA DE CHILE,PC,PRESIDENCIAL,96
1999,PRIMERA VOTACIÓN,ARTURO FREI,DE LOS LAGOS,43,PRESIDENTE,,1999-12-12,2006,10,2000,PALENA,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,65
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DE LOS LAGOS,43,PRESIDENTE,,1999-12-12,2006,10,2000,PALENA,INDEPENDIENTE,INDEP,PRESIDENCIAL,44
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DE LOS LAGOS,43,PRESIDENTE,,1999-12-12,2006,10,2000,PALENA,HUMANISTA,PH,PRESIDENCIAL,42
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,AISEN DEL GRAL. CARLOS IBAÑEZ,44,PRESIDENTE,2ª Votación,1999-12-12,2006,11,2000,COYHAIQUE,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,12037
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,AISEN DEL GRAL. CARLOS IBAÑEZ,44,PRESIDENTE,2ª Votación,1999-12-12,2006,11,2000,COYHAIQUE,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,10629
1999,PRIMERA VOTACIÓN,GLADYS MARIN,AISEN DEL GRAL. CARLOS IBAÑEZ,44,PRESIDENTE,,1999-12-12,2006,11,2000,COYHAIQUE,COMUNISTA DE CHILE,PC,PRESIDENCIAL,472
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,AISEN DEL GRAL. CARLOS IBAÑEZ,44,PRESIDENTE,,1999-12-12,2006,11,2000,COYHAIQUE,,,PRESIDENCIAL,350
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,AISEN DEL GRAL. CARLOS IBAÑEZ,44,PRESIDENTE,,1999-12-12,2006,11,2000,COYHAIQUE,,,PRESIDENCIAL,180
1999,PRIMERA VOTACIÓN,ARTURO FREI,AISEN DEL GRAL. CARLOS IBAÑEZ,44,PRESIDENTE,,1999-12-12,2006,11,2000,COYHAIQUE,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,114
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,AISEN DEL GRAL. CARLOS IBAÑEZ,44,PRESIDENTE,,1999-12-12,2006,11,2000,COYHAIQUE,HUMANISTA,PH,PRESIDENCIAL,104
1999,PRIMERA VOTACIÓN,SARA LARRAIN,AISEN DEL GRAL. CARLOS IBAÑEZ,44,PRESIDENTE,,1999-12-12,2006,11,2000,COYHAIQUE,INDEPENDIENTE,INDEP,PRESIDENCIAL,98
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,AISEN DEL GRAL. CARLOS IBAÑEZ,45,PRESIDENTE,2ª Votación,1999-12-12,2006,11,2000,AISEN,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,5890
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,AISEN DEL GRAL. CARLOS IBAÑEZ,45,PRESIDENTE,2ª Votación,1999-12-12,2006,11,2000,AISEN,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,5460
1999,PRIMERA VOTACIÓN,GLADYS MARIN,AISEN DEL GRAL. CARLOS IBAÑEZ,45,PRESIDENTE,,1999-12-12,2006,11,2000,AISEN,COMUNISTA DE CHILE,PC,PRESIDENCIAL,266
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,AISEN DEL GRAL. CARLOS IBAÑEZ,45,PRESIDENTE,,1999-12-12,2006,11,2000,AISEN,,,PRESIDENCIAL,159
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,AISEN DEL GRAL. CARLOS IBAÑEZ,45,PRESIDENTE,,1999-12-12,2006,11,2000,AISEN,,,PRESIDENCIAL,120
1999,PRIMERA VOTACIÓN,SARA LARRAIN,AISEN DEL GRAL. CARLOS IBAÑEZ,45,PRESIDENTE,,1999-12-12,2006,11,2000,AISEN,INDEPENDIENTE,INDEP,PRESIDENCIAL,59
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,AISEN DEL GRAL. CARLOS IBAÑEZ,45,PRESIDENTE,,1999-12-12,2006,11,2000,AISEN,HUMANISTA,PH,PRESIDENCIAL,53
1999,PRIMERA VOTACIÓN,ARTURO FREI,AISEN DEL GRAL. CARLOS IBAÑEZ,45,PRESIDENTE,,1999-12-12,2006,11,2000,AISEN,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,46
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,AISEN DEL GRAL. CARLOS IBAÑEZ,46,PRESIDENTE,2ª Votación,1999-12-12,2006,11,2000,GENERAL CARRERA,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,1985
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,AISEN DEL GRAL. CARLOS IBAÑEZ,46,PRESIDENTE,2ª Votación,1999-12-12,2006,11,2000,GENERAL CARRERA,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,1658
1999,PRIMERA VOTACIÓN,GLADYS MARIN,AISEN DEL GRAL. CARLOS IBAÑEZ,46,PRESIDENTE,,1999-12-12,2006,11,2000,GENERAL CARRERA,COMUNISTA DE CHILE,PC,PRESIDENCIAL,150
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,AISEN DEL GRAL. CARLOS IBAÑEZ,46,PRESIDENTE,,1999-12-12,2006,11,2000,GENERAL CARRERA,,,PRESIDENCIAL,52
1999,PRIMERA VOTACIÓN,ARTURO FREI,AISEN DEL GRAL. CARLOS IBAÑEZ,46,PRESIDENTE,,1999-12-12,2006,11,2000,GENERAL CARRERA,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,37
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,AISEN DEL GRAL. CARLOS IBAÑEZ,46,PRESIDENTE,,1999-12-12,2006,11,2000,GENERAL CARRERA,,,PRESIDENCIAL,32
1999,PRIMERA VOTACIÓN,SARA LARRAIN,AISEN DEL GRAL. CARLOS IBAÑEZ,46,PRESIDENTE,,1999-12-12,2006,11,2000,GENERAL CARRERA,INDEPENDIENTE,INDEP,PRESIDENCIAL,27
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,AISEN DEL GRAL. CARLOS IBAÑEZ,46,PRESIDENTE,,1999-12-12,2006,11,2000,GENERAL CARRERA,HUMANISTA,PH,PRESIDENCIAL,21
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,AISEN DEL GRAL. CARLOS IBAÑEZ,47,PRESIDENTE,2ª Votación,1999-12-12,2006,11,2000,CAPITAN PRAT,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,1127
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,AISEN DEL GRAL. CARLOS IBAÑEZ,47,PRESIDENTE,2ª Votación,1999-12-12,2006,11,2000,CAPITAN PRAT,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,628
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,AISEN DEL GRAL. CARLOS IBAÑEZ,47,PRESIDENTE,,1999-12-12,2006,11,2000,CAPITAN PRAT,,,PRESIDENCIAL,33
1999,PRIMERA VOTACIÓN,GLADYS MARIN,AISEN DEL GRAL. CARLOS IBAÑEZ,47,PRESIDENTE,,1999-12-12,2006,11,2000,CAPITAN PRAT,COMUNISTA DE CHILE,PC,PRESIDENCIAL,26
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,AISEN DEL GRAL. CARLOS IBAÑEZ,47,PRESIDENTE,,1999-12-12,2006,11,2000,CAPITAN PRAT,,,PRESIDENCIAL,23
1999,PRIMERA VOTACIÓN,ARTURO FREI,AISEN DEL GRAL. CARLOS IBAÑEZ,47,PRESIDENTE,,1999-12-12,2006,11,2000,CAPITAN PRAT,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,20
1999,PRIMERA VOTACIÓN,SARA LARRAIN,AISEN DEL GRAL. CARLOS IBAÑEZ,47,PRESIDENTE,,1999-12-12,2006,11,2000,CAPITAN PRAT,INDEPENDIENTE,INDEP,PRESIDENCIAL,14
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,AISEN DEL GRAL. CARLOS IBAÑEZ,47,PRESIDENTE,,1999-12-12,2006,11,2000,CAPITAN PRAT,HUMANISTA,PH,PRESIDENCIAL,13
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DE MAGALLANES Y ANTARTICA CH.,48,PRESIDENTE,2ª Votación,1999-12-12,2006,12,2000,ULTIMA ESPERANZA,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,5910
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DE MAGALLANES Y ANTARTICA CH.,48,PRESIDENTE,2ª Votación,1999-12-12,2006,12,2000,ULTIMA ESPERANZA,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,4131
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DE MAGALLANES Y ANTARTICA CH.,48,PRESIDENTE,,1999-12-12,2006,12,2000,ULTIMA ESPERANZA,,,PRESIDENCIAL,238
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DE MAGALLANES Y ANTARTICA CH.,48,PRESIDENTE,,1999-12-12,2006,12,2000,ULTIMA ESPERANZA,COMUNISTA DE CHILE,PC,PRESIDENCIAL,178
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DE MAGALLANES Y ANTARTICA CH.,48,PRESIDENTE,,1999-12-12,2006,12,2000,ULTIMA ESPERANZA,,,PRESIDENCIAL,146
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DE MAGALLANES Y ANTARTICA CH.,48,PRESIDENTE,,1999-12-12,2006,12,2000,ULTIMA ESPERANZA,HUMANISTA,PH,PRESIDENCIAL,50
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DE MAGALLANES Y ANTARTICA CH.,48,PRESIDENTE,,1999-12-12,2006,12,2000,ULTIMA ESPERANZA,INDEPENDIENTE,INDEP,PRESIDENCIAL,49
1999,PRIMERA VOTACIÓN,ARTURO FREI,DE MAGALLANES Y ANTARTICA CH.,48,PRESIDENTE,,1999-12-12,2006,12,2000,ULTIMA ESPERANZA,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,39
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DE MAGALLANES Y ANTARTICA CH.,49,PRESIDENTE,2ª Votación,1999-12-12,2006,12,2000,MAGALLANES,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,32223
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DE MAGALLANES Y ANTARTICA CH.,49,PRESIDENTE,2ª Votación,1999-12-12,2006,12,2000,MAGALLANES,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,25022
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DE MAGALLANES Y ANTARTICA CH.,49,PRESIDENTE,,1999-12-12,2006,12,2000,MAGALLANES,,,PRESIDENCIAL,1640
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DE MAGALLANES Y ANTARTICA CH.,49,PRESIDENTE,,1999-12-12,2006,12,2000,MAGALLANES,COMUNISTA DE CHILE,PC,PRESIDENCIAL,1484
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DE MAGALLANES Y ANTARTICA CH.,49,PRESIDENTE,,1999-12-12,2006,12,2000,MAGALLANES,,,PRESIDENCIAL,367
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DE MAGALLANES Y ANTARTICA CH.,49,PRESIDENTE,,1999-12-12,2006,12,2000,MAGALLANES,HUMANISTA,PH,PRESIDENCIAL,302
1999,PRIMERA VOTACIÓN,ARTURO FREI,DE MAGALLANES Y ANTARTICA CH.,49,PRESIDENTE,,1999-12-12,2006,12,2000,MAGALLANES,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,195
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DE MAGALLANES Y ANTARTICA CH.,49,PRESIDENTE,,1999-12-12,2006,12,2000,MAGALLANES,INDEPENDIENTE,INDEP,PRESIDENCIAL,188
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DE MAGALLANES Y ANTARTICA CH.,50,PRESIDENTE,2ª Votación,1999-12-12,2006,12,2000,TIERRA DEL FUEGO,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,1851
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DE MAGALLANES Y ANTARTICA CH.,50,PRESIDENTE,2ª Votación,1999-12-12,2006,12,2000,TIERRA DEL FUEGO,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,1436
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DE MAGALLANES Y ANTARTICA CH.,50,PRESIDENTE,,1999-12-12,2006,12,2000,TIERRA DEL FUEGO,COMUNISTA DE CHILE,PC,PRESIDENCIAL,81
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DE MAGALLANES Y ANTARTICA CH.,50,PRESIDENTE,,1999-12-12,2006,12,2000,TIERRA DEL FUEGO,,,PRESIDENCIAL,70
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DE MAGALLANES Y ANTARTICA CH.,50,PRESIDENTE,,1999-12-12,2006,12,2000,TIERRA DEL FUEGO,,,PRESIDENCIAL,39
1999,PRIMERA VOTACIÓN,ARTURO FREI,DE MAGALLANES Y ANTARTICA CH.,50,PRESIDENTE,,1999-12-12,2006,12,2000,TIERRA DEL FUEGO,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,13
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DE MAGALLANES Y ANTARTICA CH.,50,PRESIDENTE,,1999-12-12,2006,12,2000,TIERRA DEL FUEGO,HUMANISTA,PH,PRESIDENCIAL,12
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DE MAGALLANES Y ANTARTICA CH.,50,PRESIDENTE,,1999-12-12,2006,12,2000,TIERRA DEL FUEGO,INDEPENDIENTE,INDEP,PRESIDENCIAL,9
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,DE MAGALLANES Y ANTARTICA CH.,51,PRESIDENTE,2ª Votación,1999-12-12,2006,12,2000,ANTARTICA CHILENA,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,701
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,DE MAGALLANES Y ANTARTICA CH.,51,PRESIDENTE,2ª Votación,1999-12-12,2006,12,2000,ANTARTICA CHILENA,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,180
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,DE MAGALLANES Y ANTARTICA CH.,51,PRESIDENTE,,1999-12-12,2006,12,2000,ANTARTICA CHILENA,,,PRESIDENCIAL,16
1999,PRIMERA VOTACIÓN,ARTURO FREI,DE MAGALLANES Y ANTARTICA CH.,51,PRESIDENTE,,1999-12-12,2006,12,2000,ANTARTICA CHILENA,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,9
1999,PRIMERA VOTACIÓN,GLADYS MARIN,DE MAGALLANES Y ANTARTICA CH.,51,PRESIDENTE,,1999-12-12,2006,12,2000,ANTARTICA CHILENA,COMUNISTA DE CHILE,PC,PRESIDENCIAL,5
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,DE MAGALLANES Y ANTARTICA CH.,51,PRESIDENTE,,1999-12-12,2006,12,2000,ANTARTICA CHILENA,,,PRESIDENCIAL,4
1999,PRIMERA VOTACIÓN,SARA LARRAIN,DE MAGALLANES Y ANTARTICA CH.,51,PRESIDENTE,,1999-12-12,2006,12,2000,ANTARTICA CHILENA,INDEPENDIENTE,INDEP,PRESIDENCIAL,2
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,DE MAGALLANES Y ANTARTICA CH.,51,PRESIDENTE,,1999-12-12,2006,12,2000,ANTARTICA CHILENA,HUMANISTA,PH,PRESIDENCIAL,0
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,METROPOLITANA DE SANTIAGO,20,PRESIDENTE,2ª Votación,1999-12-12,2006,13,2000,CHACABUCO,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,26869
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,METROPOLITANA DE SANTIAGO,20,PRESIDENTE,2ª Votación,1999-12-12,2006,13,2000,CHACABUCO,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,19729
1999,PRIMERA VOTACIÓN,GLADYS MARIN,METROPOLITANA DE SANTIAGO,20,PRESIDENTE,,1999-12-12,2006,13,2000,CHACABUCO,COMUNISTA DE CHILE,PC,PRESIDENCIAL,1399
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,METROPOLITANA DE SANTIAGO,20,PRESIDENTE,,1999-12-12,2006,13,2000,CHACABUCO,,,PRESIDENCIAL,995
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,METROPOLITANA DE SANTIAGO,20,PRESIDENTE,,1999-12-12,2006,13,2000,CHACABUCO,,,PRESIDENCIAL,491
1999,PRIMERA VOTACIÓN,SARA LARRAIN,METROPOLITANA DE SANTIAGO,20,PRESIDENTE,,1999-12-12,2006,13,2000,CHACABUCO,INDEPENDIENTE,INDEP,PRESIDENCIAL,217
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,METROPOLITANA DE SANTIAGO,20,PRESIDENTE,,1999-12-12,2006,13,2000,CHACABUCO,HUMANISTA,PH,PRESIDENCIAL,200
1999,PRIMERA VOTACIÓN,ARTURO FREI,METROPOLITANA DE SANTIAGO,20,PRESIDENTE,,1999-12-12,2006,13,2000,CHACABUCO,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,183
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,METROPOLITANA DE SANTIAGO,21,PRESIDENTE,2ª Votación,1999-12-12,2006,13,2000,SANTIAGO,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,1090005
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,METROPOLITANA DE SANTIAGO,21,PRESIDENTE,2ª Votación,1999-12-12,2006,13,2000,SANTIAGO,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,1067066
1999,PRIMERA VOTACIÓN,GLADYS MARIN,METROPOLITANA DE SANTIAGO,21,PRESIDENTE,,1999-12-12,2006,13,2000,SANTIAGO,COMUNISTA DE CHILE,PC,PRESIDENCIAL,83684
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,METROPOLITANA DE SANTIAGO,21,PRESIDENTE,,1999-12-12,2006,13,2000,SANTIAGO,,,PRESIDENCIAL,48194
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,METROPOLITANA DE SANTIAGO,21,PRESIDENTE,,1999-12-12,2006,13,2000,SANTIAGO,,,PRESIDENCIAL,14257
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,METROPOLITANA DE SANTIAGO,21,PRESIDENTE,,1999-12-12,2006,13,2000,SANTIAGO,HUMANISTA,PH,PRESIDENCIAL,12418
1999,PRIMERA VOTACIÓN,SARA LARRAIN,METROPOLITANA DE SANTIAGO,21,PRESIDENTE,,1999-12-12,2006,13,2000,SANTIAGO,INDEPENDIENTE,INDEP,PRESIDENCIAL,8677
1999,PRIMERA VOTACIÓN,ARTURO FREI,METROPOLITANA DE SANTIAGO,21,PRESIDENTE,,1999-12-12,2006,13,2000,SANTIAGO,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,6039
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,METROPOLITANA DE SANTIAGO,22,PRESIDENTE,2ª Votación,1999-12-12,2006,13,2000,CORDILLERA,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,65237
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,METROPOLITANA DE SANTIAGO,22,PRESIDENTE,2ª Votación,1999-12-12,2006,13,2000,CORDILLERA,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,59447
1999,PRIMERA VOTACIÓN,GLADYS MARIN,METROPOLITANA DE SANTIAGO,22,PRESIDENTE,,1999-12-12,2006,13,2000,CORDILLERA,COMUNISTA DE CHILE,PC,PRESIDENCIAL,5100
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,METROPOLITANA DE SANTIAGO,22,PRESIDENTE,,1999-12-12,2006,13,2000,CORDILLERA,,,PRESIDENCIAL,3659
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,METROPOLITANA DE SANTIAGO,22,PRESIDENTE,,1999-12-12,2006,13,2000,CORDILLERA,,,PRESIDENCIAL,999
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,METROPOLITANA DE SANTIAGO,22,PRESIDENTE,,1999-12-12,2006,13,2000,CORDILLERA,HUMANISTA,PH,PRESIDENCIAL,713
1999,PRIMERA VOTACIÓN,SARA LARRAIN,METROPOLITANA DE SANTIAGO,22,PRESIDENTE,,1999-12-12,2006,13,2000,CORDILLERA,INDEPENDIENTE,INDEP,PRESIDENCIAL,578
1999,PRIMERA VOTACIÓN,ARTURO FREI,METROPOLITANA DE SANTIAGO,22,PRESIDENTE,,1999-12-12,2006,13,2000,CORDILLERA,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,411
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,METROPOLITANA DE SANTIAGO,23,PRESIDENTE,2ª Votación,1999-12-12,2006,13,2000,MAIPO,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,78866
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,METROPOLITANA DE SANTIAGO,23,PRESIDENTE,2ª Votación,1999-12-12,2006,13,2000,MAIPO,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,73574
1999,PRIMERA VOTACIÓN,GLADYS MARIN,METROPOLITANA DE SANTIAGO,23,PRESIDENTE,,1999-12-12,2006,13,2000,MAIPO,COMUNISTA DE CHILE,PC,PRESIDENCIAL,4603
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,METROPOLITANA DE SANTIAGO,23,PRESIDENTE,,1999-12-12,2006,13,2000,MAIPO,,,PRESIDENCIAL,3667
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,METROPOLITANA DE SANTIAGO,23,PRESIDENTE,,1999-12-12,2006,13,2000,MAIPO,,,PRESIDENCIAL,1411
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,METROPOLITANA DE SANTIAGO,23,PRESIDENTE,,1999-12-12,2006,13,2000,MAIPO,HUMANISTA,PH,PRESIDENCIAL,930
1999,PRIMERA VOTACIÓN,SARA LARRAIN,METROPOLITANA DE SANTIAGO,23,PRESIDENTE,,1999-12-12,2006,13,2000,MAIPO,INDEPENDIENTE,INDEP,PRESIDENCIAL,629
1999,PRIMERA VOTACIÓN,ARTURO FREI,METROPOLITANA DE SANTIAGO,23,PRESIDENTE,,1999-12-12,2006,13,2000,MAIPO,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,516
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,METROPOLITANA DE SANTIAGO,24,PRESIDENTE,2ª Votación,1999-12-12,2006,13,2000,MELIPILLA,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,35063
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,METROPOLITANA DE SANTIAGO,24,PRESIDENTE,2ª Votación,1999-12-12,2006,13,2000,MELIPILLA,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,31114
1999,PRIMERA VOTACIÓN,GLADYS MARIN,METROPOLITANA DE SANTIAGO,24,PRESIDENTE,,1999-12-12,2006,13,2000,MELIPILLA,COMUNISTA DE CHILE,PC,PRESIDENCIAL,1542
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,METROPOLITANA DE SANTIAGO,24,PRESIDENTE,,1999-12-12,2006,13,2000,MELIPILLA,,,PRESIDENCIAL,1498
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,METROPOLITANA DE SANTIAGO,24,PRESIDENTE,,1999-12-12,2006,13,2000,MELIPILLA,,,PRESIDENCIAL,826
1999,PRIMERA VOTACIÓN,SARA LARRAIN,METROPOLITANA DE SANTIAGO,24,PRESIDENTE,,1999-12-12,2006,13,2000,MELIPILLA,INDEPENDIENTE,INDEP,PRESIDENCIAL,300
1999,PRIMERA VOTACIÓN,ARTURO FREI,METROPOLITANA DE SANTIAGO,24,PRESIDENTE,,1999-12-12,2006,13,2000,MELIPILLA,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,255
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,METROPOLITANA DE SANTIAGO,24,PRESIDENTE,,1999-12-12,2006,13,2000,MELIPILLA,HUMANISTA,PH,PRESIDENCIAL,248
1999,PRIMERA VOTACIÓN,JOAQUIN LAVIN,METROPOLITANA DE SANTIAGO,25,PRESIDENTE,2ª Votación,1999-12-12,2006,13,2000,TALAGANTE,UNION DEMOCRATA INDEPENDIENTE,UDI,PRESIDENCIAL,47731
1999,PRIMERA VOTACIÓN,RICARDO LAGOS,METROPOLITANA DE SANTIAGO,25,PRESIDENTE,2ª Votación,1999-12-12,2006,13,2000,TALAGANTE,POR LA DEMOCRACIA,PPD,PRESIDENCIAL,43576
1999,PRIMERA VOTACIÓN,GLADYS MARIN,METROPOLITANA DE SANTIAGO,25,PRESIDENTE,,1999-12-12,2006,13,2000,TALAGANTE,COMUNISTA DE CHILE,PC,PRESIDENCIAL,2735
1999,PRIMERA VOTACIÓN,VOTOS NULOS ,METROPOLITANA DE SANTIAGO,25,PRESIDENTE,,1999-12-12,2006,13,2000,TALAGANTE,,,PRESIDENCIAL,2126
1999,PRIMERA VOTACIÓN,VOTOS EN BLANCO ,METROPOLITANA DE SANTIAGO,25,PRESIDENTE,,1999-12-12,2006,13,2000,TALAGANTE,,,PRESIDENCIAL,810
1999,PRIMERA VOTACIÓN,TOMAS HIRSCH,METROPOLITANA DE SANTIAGO,25,PRESIDENTE,,1999-12-12,2006,13,2000,TALAGANTE,HUMANISTA,PH,PRESIDENCIAL,444
1999,PRIMERA VOTACIÓN,SARA LARRAIN,METROPOLITANA DE SANTIAGO,25,PRESIDENTE,,1999-12-12,2006,13,2000,TALAGANTE,INDEPENDIENTE,INDEP,PRESIDENCIAL,404
1999,PRIMERA VOTACIÓN,ARTURO FREI,METROPOLITANA DE SANTIAGO,25,PRESIDENTE,,1999-12-12,2006,13,2000,TALAGANTE,UNION DE CENTRO CENTRO,UCC,PRESIDENCIAL,352
2000,SEGUNDA VOTACIÓN,RICARDO LAGOS,DE TARAPACA,1,PRESIDENTE,SI,2000-01-16,2006,1,2000,ARICA,POR LA DEMOCRACIA ,PPD,PRESIDENCIAL,41827
2000,SEGUNDA VOTACIÓN,JOAQUIN LAVIN,DE TARAPACA,1,PRESIDENTE,,2000-01-16,2006,1,2000,ARICA,UNION DEMOCRATA INDEPENDIENTE ,UDI,PRESIDENCIAL,39629
2000,SEGUNDA VOTACIÓN,VOTOS NULOS ,DE TARAPACA,1,PRESIDENTE,,2000-01-16,2006,1,2000,ARICA,,,PRESIDENCIAL,2109
2000,SEGUNDA VOTACIÓN,VOTOS EN BLANCO ,DE TARAPACA,1,PRESIDENTE,,2000-01-16,2006,1,2000,ARICA,,,PRESIDENCIAL,643
